Length,Protocol_TCP,Protocol_TLS,Total_Source_Freq,Total_Destination_Freq
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.0,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.13793103448275862,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
1.0,False,True,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,0,1
0.2413793103448276,False,False,0,1
0.2413793103448276,False,False,0,1
0.2413793103448276,False,False,0,1
0.8103448275862069,False,True,144,0
0.13793103448275862,True,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.13793103448275862,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
0.2413793103448276,False,False,144,1
